mod_name,unimod_mass,unimod_avge_mass,composition,unimod_modloss,modloss_composition,classification,unimod_id,modloss_importance,mass,modloss_original,modloss
T[UNIMOD:1755],1900.583852,1901.603,H(108)C(69)N(6)O(55),1900.583852,H(108)C(69)N(6)O(55),O-linked glycosylation,1755,0.0,1900.58385158377,1900.58385158377,0.0
T[UNIMOD:1756],1911.53783,1912.7135,H(109)C(67)N(5)O(54)S(2),1911.53783,H(109)C(67)N(5)O(54)S(2),O-linked glycosylation,1756,0.0,1911.5378303408,1911.5378303408,0.0
S[UNIMOD:1756],1911.53783,1912.7135,H(109)C(67)N(5)O(54)S(2),1911.53783,H(109)C(67)N(5)O(54)S(2),O-linked glycosylation,1756,0.0,1911.5378303408,1911.5378303408,0.0
T[UNIMOD:1757],1927.532745,1928.7129,H(109)C(67)N(5)O(55)S(2),1927.532745,H(109)C(67)N(5)O(55)S(2),O-linked glycosylation,1757,0.0,1927.5327449603697,1927.5327449603697,0.0
S[UNIMOD:1757],1927.532745,1928.7129,H(109)C(67)N(5)O(55)S(2),1927.532745,H(109)C(67)N(5)O(55)S(2),O-linked glycosylation,1757,0.0,1927.5327449603697,1927.5327449603697,0.0
S[UNIMOD:1758],1969.703239,1970.7909,H(123)C(76)N(5)O(54),1969.703239,H(123)C(76)N(5)O(54),O-linked glycosylation,1758,0.0,1969.70323844322,1969.70323844322,0.0
T[UNIMOD:1758],1969.703239,1970.7909,H(123)C(76)N(5)O(54),1969.703239,H(123)C(76)N(5)O(54),O-linked glycosylation,1758,0.0,1969.70323844322,1969.70323844322,0.0
T[UNIMOD:1759],1991.494645,1992.7767,H(109)C(67)N(5)O(57)S(3),1991.494645,H(109)C(67)N(5)O(57)S(3),O-linked glycosylation,1759,0.0,1991.4946453739096,1991.4946453739096,0.0
S[UNIMOD:1759],1991.494645,1992.7767,H(109)C(67)N(5)O(57)S(3),1991.494645,H(109)C(67)N(5)O(57)S(3),O-linked glycosylation,1759,0.0,1991.4946453739096,1991.4946453739096,0.0
S[UNIMOD:1760],1022.38021,1022.9486,H(66)C(40)N(2)O(28),1022.38021,H(66)C(40)N(2)O(28),O-linked glycosylation,1760,0.0,1022.380209484,1022.380209484,0.0
T[UNIMOD:1760],1022.38021,1022.9486,H(66)C(40)N(2)O(28),1022.38021,H(66)C(40)N(2)O(28),O-linked glycosylation,1760,0.0,1022.380209484,1022.380209484,0.0
N[UNIMOD:1760],1022.38021,1022.9486,H(66)C(40)N(2)O(28),1022.38021,H(66)C(40)N(2)O(28),N-linked glycosylation,1760,0.0,1022.380209484,1022.380209484,0.0
S[UNIMOD:1761],1038.375125,1038.948,H(66)C(40)N(2)O(29),1038.375125,H(66)C(40)N(2)O(29),O-linked glycosylation,1761,0.0,1038.37512410357,1038.37512410357,0.0
T[UNIMOD:1761],1038.375125,1038.948,H(66)C(40)N(2)O(29),1038.375125,H(66)C(40)N(2)O(29),O-linked glycosylation,1761,0.0,1038.37512410357,1038.37512410357,0.0
N[UNIMOD:1761],1038.375125,1038.948,H(66)C(40)N(2)O(29),1038.375125,H(66)C(40)N(2)O(29),N-linked glycosylation,1761,0.0,1038.37512410357,1038.37512410357,0.0
S[UNIMOD:1762],1079.401674,1080.0,H(69)C(42)N(3)O(29),1079.401674,H(69)C(42)N(3)O(29),O-linked glycosylation,1762,0.0,1079.40167320469,1079.40167320469,0.0
T[UNIMOD:1762],1079.401674,1080.0,H(69)C(42)N(3)O(29),1079.401674,H(69)C(42)N(3)O(29),O-linked glycosylation,1762,0.0,1079.40167320469,1079.40167320469,0.0
N[UNIMOD:1762],1079.401674,1080.0,H(69)C(42)N(3)O(29),1079.401674,H(69)C(42)N(3)O(29),N-linked glycosylation,1762,0.0,1079.40167320469,1079.40167320469,0.0
S[UNIMOD:1763],1095.396588,1095.9994,H(69)C(42)N(3)O(30),1095.396588,H(69)C(42)N(3)O(30),O-linked glycosylation,1763,0.0,1095.39658782426,1095.39658782426,0.0
T[UNIMOD:1763],1095.396588,1095.9994,H(69)C(42)N(3)O(30),1095.396588,H(69)C(42)N(3)O(30),O-linked glycosylation,1763,0.0,1095.39658782426,1095.39658782426,0.0
N[UNIMOD:1763],1095.396588,1095.9994,H(69)C(42)N(3)O(30),1095.396588,H(69)C(42)N(3)O(30),N-linked glycosylation,1763,0.0,1095.39658782426,1095.39658782426,0.0
N[UNIMOD:1764],1118.331939,1119.0112,H(66)C(40)N(2)O(32)S(1),1118.331939,H(66)C(40)N(2)O(32)S(1),N-linked glycosylation,1764,0.0,1118.33193913668,1118.33193913668,0.0
T[UNIMOD:1764],1118.331939,1119.0112,H(66)C(40)N(2)O(32)S(1),1118.331939,H(66)C(40)N(2)O(32)S(1),O-linked glycosylation,1764,0.0,1118.33193913668,1118.33193913668,0.0
S[UNIMOD:1764],1118.331939,1119.0112,H(66)C(40)N(2)O(32)S(1),1118.331939,H(66)C(40)N(2)O(32)S(1),O-linked glycosylation,1764,0.0,1118.33193913668,1118.33193913668,0.0
S[UNIMOD:1765],1184.433033,1185.0892,H(76)C(46)N(2)O(33),1184.433033,H(76)C(46)N(2)O(33),O-linked glycosylation,1765,0.0,1184.43303290415,1184.43303290415,0.0
T[UNIMOD:1765],1184.433033,1185.0892,H(76)C(46)N(2)O(33),1184.433033,H(76)C(46)N(2)O(33),O-linked glycosylation,1765,0.0,1184.43303290415,1184.43303290415,0.0
N[UNIMOD:1765],1184.433033,1185.0892,H(76)C(46)N(2)O(33),1184.433033,H(76)C(46)N(2)O(33),N-linked glycosylation,1765,0.0,1184.43303290415,1184.43303290415,0.0
S[UNIMOD:1766],1200.427948,1201.0886,H(76)C(46)N(2)O(34),1200.427948,H(76)C(46)N(2)O(34),O-linked glycosylation,1766,0.0,1200.42794752372,1200.42794752372,0.0
T[UNIMOD:1766],1200.427948,1201.0886,H(76)C(46)N(2)O(34),1200.427948,H(76)C(46)N(2)O(34),O-linked glycosylation,1766,0.0,1200.42794752372,1200.42794752372,0.0
N[UNIMOD:1766],1200.427948,1201.0886,H(76)C(46)N(2)O(34),1200.427948,H(76)C(46)N(2)O(34),N-linked glycosylation,1766,0.0,1200.42794752372,1200.42794752372,0.0
S[UNIMOD:1767],1225.459583,1226.1412,H(79)C(48)N(3)O(33),1225.459583,H(79)C(48)N(3)O(33),O-linked glycosylation,1767,0.0,1225.45958200527,1225.45958200527,0.0
T[UNIMOD:1767],1225.459583,1226.1412,H(79)C(48)N(3)O(33),1225.459583,H(79)C(48)N(3)O(33),O-linked glycosylation,1767,0.0,1225.45958200527,1225.45958200527,0.0
N[UNIMOD:1767],1225.459583,1226.1412,H(79)C(48)N(3)O(33),1225.459583,H(79)C(48)N(3)O(33),N-linked glycosylation,1767,0.0,1225.45958200527,1225.45958200527,0.0
S[UNIMOD:1768],1241.454497,1242.1406,H(79)C(48)N(3)O(34),1241.454497,H(79)C(48)N(3)O(34),O-linked glycosylation,1768,0.0,1241.45449662484,1241.45449662484,0.0
T[UNIMOD:1768],1241.454497,1242.1406,H(79)C(48)N(3)O(34),1241.454497,H(79)C(48)N(3)O(34),O-linked glycosylation,1768,0.0,1241.45449662484,1241.45449662484,0.0
N[UNIMOD:1768],1241.454497,1242.1406,H(79)C(48)N(3)O(34),1241.454497,H(79)C(48)N(3)O(34),N-linked glycosylation,1768,0.0,1241.45449662484,1241.45449662484,0.0
S[UNIMOD:1769],1257.449412,1258.14,H(79)C(48)N(3)O(35),1257.449412,H(79)C(48)N(3)O(35),O-linked glycosylation,1769,0.0,1257.44941124441,1257.44941124441,0.0
T[UNIMOD:1769],1257.449412,1258.14,H(79)C(48)N(3)O(35),1257.449412,H(79)C(48)N(3)O(35),O-linked glycosylation,1769,0.0,1257.44941124441,1257.44941124441,0.0
N[UNIMOD:1769],1257.449412,1258.14,H(79)C(48)N(3)O(35),1257.449412,H(79)C(48)N(3)O(35),N-linked glycosylation,1769,0.0,1257.44941124441,1257.44941124441,0.0
S[UNIMOD:1770],1346.485857,1347.2298,H(86)C(52)N(2)O(38),1346.485857,H(86)C(52)N(2)O(38),O-linked glycosylation,1770,0.0,1346.4858563243,1346.4858563243,0.0
T[UNIMOD:1770],1346.485857,1347.2298,H(86)C(52)N(2)O(38),1346.485857,H(86)C(52)N(2)O(38),O-linked glycosylation,1770,0.0,1346.4858563243,1346.4858563243,0.0
N[UNIMOD:1770],1346.485857,1347.2298,H(86)C(52)N(2)O(38),1346.485857,H(86)C(52)N(2)O(38),N-linked glycosylation,1770,0.0,1346.4858563243,1346.4858563243,0.0
S[UNIMOD:1771],1387.512406,1388.2818,H(89)C(54)N(3)O(38),1387.512406,H(89)C(54)N(3)O(38),O-linked glycosylation,1771,0.0,1387.51240542542,1387.51240542542,0.0
T[UNIMOD:1771],1387.512406,1388.2818,H(89)C(54)N(3)O(38),1387.512406,H(89)C(54)N(3)O(38),O-linked glycosylation,1771,0.0,1387.51240542542,1387.51240542542,0.0
N[UNIMOD:1771],1387.512406,1388.2818,H(89)C(54)N(3)O(38),1387.512406,H(89)C(54)N(3)O(38),N-linked glycosylation,1771,0.0,1387.51240542542,1387.51240542542,0.0
S[UNIMOD:1772],1501.555334,1502.3844,H(95)C(58)N(5)O(40),1501.555334,H(95)C(58)N(5)O(40),O-linked glycosylation,1772,0.0,1501.5553328668,1501.5553328668,0.0
T[UNIMOD:1772],1501.555334,1502.3844,H(95)C(58)N(5)O(40),1501.555334,H(95)C(58)N(5)O(40),O-linked glycosylation,1772,0.0,1501.5553328668,1501.5553328668,0.0
N[UNIMOD:1772],1501.555334,1502.3844,H(95)C(58)N(5)O(40),1501.555334,H(95)C(58)N(5)O(40),N-linked glycosylation,1772,0.0,1501.5553328668,1501.5553328668,0.0
N[UNIMOD:1773],1548.544828,1549.3945,H(96)C(59)N(4)O(43),1548.544828,H(96)C(59)N(4)O(43),N-linked glycosylation,1773,0.0,1548.54482775331,1548.54482775331,0.0
T[UNIMOD:1773],1548.544828,1549.3945,H(96)C(59)N(4)O(43),1548.544828,H(96)C(59)N(4)O(43),O-linked glycosylation,1773,0.0,1548.54482775331,1548.54482775331,0.0
S[UNIMOD:1773],1548.544828,1549.3945,H(96)C(59)N(4)O(43),1548.544828,H(96)C(59)N(4)O(43),O-linked glycosylation,1773,0.0,1548.54482775331,1548.54482775331,0.0
S[UNIMOD:1774],1590.591779,1591.4743,H(102)C(62)N(4)O(43),1590.591779,H(102)C(62)N(4)O(43),O-linked glycosylation,1774,0.0,1590.59177794669,1590.59177794669,0.0
T[UNIMOD:1774],1590.591779,1591.4743,H(102)C(62)N(4)O(43),1590.591779,H(102)C(62)N(4)O(43),O-linked glycosylation,1774,0.0,1590.59177794669,1590.59177794669,0.0
N[UNIMOD:1774],1590.591779,1591.4743,H(102)C(62)N(4)O(43),1590.591779,H(102)C(62)N(4)O(43),N-linked glycosylation,1774,0.0,1590.59177794669,1590.59177794669,0.0
S[UNIMOD:1775],1647.613242,1648.5256,H(105)C(64)N(5)O(44),1647.613242,H(105)C(64)N(5)O(44),O-linked glycosylation,1775,0.0,1647.61324166738,1647.61324166738,0.0
T[UNIMOD:1775],1647.613242,1648.5256,H(105)C(64)N(5)O(44),1647.613242,H(105)C(64)N(5)O(44),O-linked glycosylation,1775,0.0,1647.61324166738,1647.61324166738,0.0
N[UNIMOD:1775],1647.613242,1648.5256,H(105)C(64)N(5)O(44),1647.613242,H(105)C(64)N(5)O(44),N-linked glycosylation,1775,0.0,1647.61324166738,1647.61324166738,0.0
S[UNIMOD:1776],1704.634706,1705.5769,H(108)C(66)N(6)O(45),1704.634706,H(108)C(66)N(6)O(45),O-linked glycosylation,1776,0.0,1704.63470538807,1704.63470538807,0.0
T[UNIMOD:1776],1704.634706,1705.5769,H(108)C(66)N(6)O(45),1704.634706,H(108)C(66)N(6)O(45),O-linked glycosylation,1776,0.0,1704.63470538807,1704.63470538807,0.0
N[UNIMOD:1776],1704.634706,1705.5769,H(108)C(66)N(6)O(45),1704.634706,H(108)C(66)N(6)O(45),N-linked glycosylation,1776,0.0,1704.63470538807,1704.63470538807,0.0
S[UNIMOD:1777],1751.624201,1752.5871,H(109)C(67)N(5)O(48),1751.624201,H(109)C(67)N(5)O(48),O-linked glycosylation,1777,0.0,1751.62420027458,1751.62420027458,0.0
T[UNIMOD:1777],1751.624201,1752.5871,H(109)C(67)N(5)O(48),1751.624201,H(109)C(67)N(5)O(48),O-linked glycosylation,1777,0.0,1751.62420027458,1751.62420027458,0.0
N[UNIMOD:1777],1751.624201,1752.5871,H(109)C(67)N(5)O(48),1751.624201,H(109)C(67)N(5)O(48),N-linked glycosylation,1777,0.0,1751.62420027458,1751.62420027458,0.0
N[UNIMOD:1778],1752.644602,1753.6149,H(112)C(68)N(4)O(48),1752.644602,H(112)C(68)N(4)O(48),N-linked glycosylation,1778,0.0,1752.64460136684,1752.64460136684,0.0
T[UNIMOD:1778],1752.644602,1753.6149,H(112)C(68)N(4)O(48),1752.644602,H(112)C(68)N(4)O(48),O-linked glycosylation,1778,0.0,1752.64460136684,1752.64460136684,0.0
S[UNIMOD:1778],1752.644602,1753.6149,H(112)C(68)N(4)O(48),1752.644602,H(112)C(68)N(4)O(48),O-linked glycosylation,1778,0.0,1752.64460136684,1752.64460136684,0.0
S[UNIMOD:1779],1784.634431,1785.6137,H(112)C(68)N(4)O(50),1784.634431,H(112)C(68)N(4)O(50),O-linked glycosylation,1779,0.0,1784.63443060598,1784.63443060598,0.0
T[UNIMOD:1779],1784.634431,1785.6137,H(112)C(68)N(4)O(50),1784.634431,H(112)C(68)N(4)O(50),O-linked glycosylation,1779,0.0,1784.63443060598,1784.63443060598,0.0
N[UNIMOD:1779],1784.634431,1785.6137,H(112)C(68)N(4)O(50),1784.634431,H(112)C(68)N(4)O(50),N-linked glycosylation,1779,0.0,1784.63443060598,1784.63443060598,0.0
S[UNIMOD:1780],1825.660981,1826.6656,H(115)C(70)N(5)O(50),1825.660981,H(115)C(70)N(5)O(50),O-linked glycosylation,1780,0.0,1825.6609797071,1825.6609797071,0.0
T[UNIMOD:1780],1825.660981,1826.6656,H(115)C(70)N(5)O(50),1825.660981,H(115)C(70)N(5)O(50),O-linked glycosylation,1780,0.0,1825.6609797071,1825.6609797071,0.0
N[UNIMOD:1780],1825.660981,1826.6656,H(115)C(70)N(5)O(50),1825.660981,H(115)C(70)N(5)O(50),N-linked glycosylation,1780,0.0,1825.6609797071,1825.6609797071,0.0
S[UNIMOD:1781],1850.692615,1851.7181,H(118)C(72)N(6)O(49),1850.692615,H(118)C(72)N(6)O(49),O-linked glycosylation,1781,0.0,1850.69261418865,1850.69261418865,0.0
T[UNIMOD:1781],1850.692615,1851.7181,H(118)C(72)N(6)O(49),1850.692615,H(118)C(72)N(6)O(49),O-linked glycosylation,1781,0.0,1850.69261418865,1850.69261418865,0.0
N[UNIMOD:1781],1850.692615,1851.7181,H(118)C(72)N(6)O(49),1850.692615,H(118)C(72)N(6)O(49),N-linked glycosylation,1781,0.0,1850.69261418865,1850.69261418865,0.0
N[UNIMOD:1782],1897.68211,1898.7283,H(119)C(73)N(5)O(52),1897.68211,H(119)C(73)N(5)O(52),N-linked glycosylation,1782,0.0,1897.68210907516,1897.68210907516,0.0
T[UNIMOD:1782],1897.68211,1898.7283,H(119)C(73)N(5)O(52),1897.68211,H(119)C(73)N(5)O(52),O-linked glycosylation,1782,0.0,1897.68210907516,1897.68210907516,0.0
S[UNIMOD:1782],1897.68211,1898.7283,H(119)C(73)N(5)O(52),1897.68211,H(119)C(73)N(5)O(52),O-linked glycosylation,1782,0.0,1897.68210907516,1897.68210907516,0.0
S[UNIMOD:1783],1898.702511,1899.7561,H(122)C(74)N(4)O(52),1898.702511,H(122)C(74)N(4)O(52),O-linked glycosylation,1783,0.0,1898.70251016742,1898.70251016742,0.0
T[UNIMOD:1783],1898.702511,1899.7561,H(122)C(74)N(4)O(52),1898.702511,H(122)C(74)N(4)O(52),O-linked glycosylation,1783,0.0,1898.70251016742,1898.70251016742,0.0
N[UNIMOD:1783],1898.702511,1899.7561,H(122)C(74)N(4)O(52),1898.702511,H(122)C(74)N(4)O(52),N-linked glycosylation,1783,0.0,1898.70251016742,1898.70251016742,0.0
S[UNIMOD:1784],1938.708659,1939.7802,H(122)C(75)N(6)O(52),1938.708659,H(122)C(75)N(6)O(52),O-linked glycosylation,1784,0.0,1938.70865817628,1938.70865817628,0.0
T[UNIMOD:1784],1938.708659,1939.7802,H(122)C(75)N(6)O(52),1938.708659,H(122)C(75)N(6)O(52),O-linked glycosylation,1784,0.0,1938.70865817628,1938.70865817628,0.0
N[UNIMOD:1784],1938.708659,1939.7802,H(122)C(75)N(6)O(52),1938.708659,H(122)C(75)N(6)O(52),N-linked glycosylation,1784,0.0,1938.70865817628,1938.70865817628,0.0
S[UNIMOD:1785],1955.723975,1956.8074,H(125)C(76)N(5)O(53),1955.723975,H(125)C(76)N(5)O(53),O-linked glycosylation,1785,0.0,1955.7239738881096,1955.7239738881096,0.0
T[UNIMOD:1785],1955.723975,1956.8074,H(125)C(76)N(5)O(53),1955.723975,H(125)C(76)N(5)O(53),O-linked glycosylation,1785,0.0,1955.7239738881096,1955.7239738881096,0.0
N[UNIMOD:1785],1955.723975,1956.8074,H(125)C(76)N(5)O(53),1955.723975,H(125)C(76)N(5)O(53),N-linked glycosylation,1785,0.0,1955.7239738881096,1955.7239738881096,0.0
K[UNIMOD:1799],469.228496,469.4921,H(31)C(19)N(7)O(7),0.0,,Post-translational,1799,0.0,469.22849636713,0.0,0.0
K[UNIMOD:1800],122.036779,122.1213,H(6)C(7)O(2),0.0,,Other,1800,0.0,122.03677943252,0.0,0.0
Y[UNIMOD:1801],493.116152,493.4637,H(19)C(29)N(1)O(7),0.0,,Chemical derivative,1801,0.0,493.11615195379,0.0,0.0
N[UNIMOD:1840],2092.745164,2093.8955,H(132)C(80)N(4)O(59),0.0,,N-linked glycosylation,1840,0.0,2092.74516282671,0.0,0.0
C[UNIMOD:1839],454.210387,454.5155,H(30)C(25)N(2)O(6),0.0,,Chemical derivative,1839,0.0,454.21038669318,0.0,0.0
K[UNIMOD:1839],454.210387,454.5155,H(30)C(25)N(2)O(6),0.0,,Chemical derivative,1839,0.0,454.21038669318,0.0,0.0
[UNIMOD:1838]-,224.250401,224.4253,H(32)C(16),0.0,,Other,1838,0.0,224.25040103136,0.0,0.0
[UNIMOD:1837]-,168.187801,168.319,H(24)C(12),0.0,,Other,1837,0.0,168.18780077352,0.0,0.0
[UNIMOD:1836]-,188.156501,188.3086,H(20)C(14),0.0,,Other,1836,0.0,188.1565006446,0.0,0.0
-[UNIMOD:1836],188.156501,188.3086,H(20)C(14),0.0,,Other,1836,0.0,188.1565006446,0.0,0.0
-[UNIMOD:1835],263.237491,263.4381,H(31)C(18)O(1),0.0,,Other,1835,0.0,263.2374906187,0.0,0.0
[UNIMOD:1834]-,165.164326,165.2951,H(21)C(12),0.0,,Other,1834,0.0,165.16432567683,0.0,0.0
N[UNIMOD:1831],104.071154,104.1277,H(10)C(4)N(1)O(2),0.0,,Artefact,1831,0.0,104.07115356587,0.0,0.0
Y[UNIMOD:1830],361.146012,361.4585,H(23)C(18)N(3)O(3)S(1),0.0,,Chemical derivative,1830,0.0,361.1460127876901,0.0,0.0
K[UNIMOD:1829],411.259403,411.4991,H(33)C(18)N(7)O(4),0.0,,Post-translational,1829,0.0,411.25940257288,0.0,0.0
R[UNIMOD:1825],324.035867,324.1813,H(13)C(9)N(2)O(9)P(1),324.035867,H(13)C(9)N(2)O(9)P(1),Other,1825,0.0,324.03586700240004,324.03586700240004,0.0
K[UNIMOD:1825],324.035867,324.1813,H(13)C(9)N(2)O(9)P(1),324.035867,H(13)C(9)N(2)O(9)P(1),Other,1825,0.0,324.03586700240004,324.03586700240004,0.0
Q[UNIMOD:1824],86.036779,86.0892,H(6)C(4)O(2),0.0,,Chemical derivative,1824,0.0,86.03677943252,0.0,0.0
E[UNIMOD:1826],-3.994915,-3.9887,C(1)O(-1),0.0,,Artefact,1826,0.0,-3.99491461957,0.0,0.0
E[UNIMOD:1827],-0.979006,-0.9837,H(-2)2H(2)13C(1)O(-1),0.0,,Artefact,1827,0.0,-0.9790062927199994,0.0,0.0
K[UNIMOD:1828],397.243753,397.4725,H(31)C(17)N(7)O(4),0.0,,Post-translational,1828,0.0,397.24375250842,0.0,0.0
[UNIMOD:1833]-,220.182715,220.3505,H(24)C(15)O(1),0.0,,Other,1833,0.0,220.18271539309,0.0,0.0
C[UNIMOD:1832],452.034807,452.4582,H(16)C(18)N(2)O(8)S(2),0.0,,Chemical derivative,1832,0.0,452.0348078299001,0.0,0.0
K[UNIMOD:1841],389.090154,389.5564,H(23)C(15)N(3)O(3)S(3),0.0,,Chemical derivative,1841,0.0,389.09015513649,0.0,0.0
[UNIMOD:1841]-,389.090154,389.5564,H(23)C(15)N(3)O(3)S(3),0.0,,Chemical derivative,1841,0.0,389.09015513649,0.0,0.0
Y[UNIMOD:1843],305.041287,305.1812,H(12)C(9)N(3)O(7)P(1),0.0,,Post-translational,1843,0.0,305.04128673546,0.0,0.0
T[UNIMOD:1843],305.041287,305.1812,H(12)C(9)N(3)O(7)P(1),0.0,,Post-translational,1843,0.0,305.04128673546,0.0,0.0
S[UNIMOD:1843],305.041287,305.1812,H(12)C(9)N(3)O(7)P(1),0.0,,Post-translational,1843,0.0,305.04128673546,0.0,0.0
F[UNIMOD:1845],41.001397,41.0122,H(-1)N(3),0.0,,Chemical derivative,1845,0.0,41.00139698106,0.0,0.0
C[UNIMOD:1846],71.073499,71.121,H(9)C(4)N(1),0.0,,Chemical derivative,1846,0.0,71.0734992945,0.0,0.0
K[UNIMOD:1848],114.031694,114.0993,H(6)C(5)O(3),0.0,,Post-translational,1848,0.0,114.03169405209,0.0,0.0
K[UNIMOD:1849],86.036779,86.0892,H(6)C(4)O(2),0.0,,Post-translational,1849,0.0,86.03677943252,0.0,0.0
S[UNIMOD:1868],107.979873,108.0993,H(5)C(2)O(1)P(1)S(1),0.0,,Chemical derivative,1868,0.0,107.97987295354,0.0,0.0
D[UNIMOD:1870],52.911464,52.8212,H(-3)Fe(1),0.0,,Artefact,1870,0.0,52.91146123331,0.0,0.0
E[UNIMOD:1870],52.911464,52.8212,H(-3)Fe(1),0.0,,Artefact,1870,0.0,52.91146123331,0.0,0.0
-[UNIMOD:1870],52.911464,52.8212,H(-3)Fe(1),0.0,,Artefact,1870,0.0,52.91146123331,0.0,0.0
C[UNIMOD:1871],151.996571,152.2351,H(8)C(4)O(2)S(2),0.0,,Artefact,1871,0.0,151.99657184578,0.0,0.0
C[UNIMOD:1872],161.09664,161.2203,H(13)C(11)O(1),0.0,,Other,1872,0.0,161.09664003856,0.0,0.0
K[UNIMOD:1878],176.01433,176.1903,H(8)C(6)O(4)S(1),0.0,,Chemical derivative,1878,0.0,176.01432991052002,0.0,0.0
[UNIMOD:1878]-,176.01433,176.1903,H(8)C(6)O(4)S(1),0.0,,Chemical derivative,1878,0.0,176.01432991052002,0.0,0.0
K[UNIMOD:1873],98.073165,98.143,H(10)C(6)O(1),0.0,,Chemical derivative,1873,0.0,98.07316494187,0.0,0.0
H[UNIMOD:1873],98.073165,98.143,H(10)C(6)O(1),0.0,,Chemical derivative,1873,0.0,98.07316494187,0.0,0.0
[UNIMOD:1873]-,98.073165,98.143,H(10)C(6)O(1),0.0,,Chemical derivative,1873,0.0,98.07316494187,0.0,0.0
K[UNIMOD:1877],259.141973,259.2988,H(21)C(12)N(1)O(5),0.0,,Chemical derivative,1877,0.0,259.14197277911,0.0,0.0
[UNIMOD:1877]-,259.141973,259.2988,H(21)C(12)N(1)O(5),0.0,,Chemical derivative,1877,0.0,259.14197277911,0.0,0.0
Y[UNIMOD:1875],30.010565,30.026,H(2)C(1)O(1),0.0,,Chemical derivative,1875,0.0,30.01056468403,0.0,0.0
W[UNIMOD:1875],30.010565,30.026,H(2)C(1)O(1),0.0,,Chemical derivative,1875,0.0,30.01056468403,0.0,0.0
K[UNIMOD:1875],30.010565,30.026,H(2)C(1)O(1),0.0,,Chemical derivative,1875,0.0,30.01056468403,0.0,0.0
K[UNIMOD:1879],175.030314,175.2056,H(9)C(6)N(1)O(3)S(1),0.0,,Chemical derivative,1879,0.0,175.03031432761003,0.0,0.0
[UNIMOD:1879]-,175.030314,175.2056,H(9)C(6)N(1)O(3)S(1),0.0,,Chemical derivative,1879,0.0,175.03031432761003,0.0,0.0
K[UNIMOD:1880],279.077658,279.3101,H(17)C(10)N(1)O(6)S(1),0.0,,Chemical derivative,1880,0.0,279.07765844416,0.0,0.0
[UNIMOD:1880]-,279.077658,279.3101,H(17)C(10)N(1)O(6)S(1),0.0,,Chemical derivative,1880,0.0,279.07765844416,0.0,0.0
[UNIMOD:1881]-,54.010565,54.0474,H(2)C(3)O(1),0.0,,Chemical derivative,1881,0.0,54.01056468403,0.0,0.0
K[UNIMOD:1881],54.010565,54.0474,H(2)C(3)O(1),0.0,,Chemical derivative,1881,0.0,54.01056468403,0.0,0.0
K[UNIMOD:1882],85.982635,86.1124,H(2)C(3)O(1)S(1),0.0,,Chemical derivative,1882,0.0,85.98263585843,0.0,0.0
[UNIMOD:1882]-,85.982635,86.1124,H(2)C(3)O(1)S(1),0.0,,Chemical derivative,1882,0.0,85.98263585843,0.0,0.0
K[UNIMOD:1883],103.9932,104.1277,H(4)C(3)O(2)S(1),0.0,,Chemical derivative,1883,0.0,103.99320054246,0.0,0.0
[UNIMOD:1883]-,103.9932,104.1277,H(4)C(3)O(2)S(1),0.0,,Chemical derivative,1883,0.0,103.99320054246,0.0,0.0
K[UNIMOD:1885],111.032028,111.0987,H(5)C(5)N(1)O(2),0.0,,Chemical derivative,1885,0.0,111.03202840472,0.0,0.0
[UNIMOD:1885]-,111.032028,111.0987,H(5)C(5)N(1)O(2),0.0,,Chemical derivative,1885,0.0,111.03202840472,0.0,0.0
K[UNIMOD:1886],85.052764,85.1045,H(7)C(4)N(1)O(1),0.0,,Chemical derivative,1886,0.0,85.05276384961,0.0,0.0
[UNIMOD:1886]-,85.052764,85.1045,H(7)C(4)N(1)O(1),0.0,,Chemical derivative,1886,0.0,85.05276384961,0.0,0.0
[UNIMOD:1888]-,214.095357,214.2185,H(14)C(9)N(2)O(4),0.0,,Chemical derivative,1888,0.0,214.09535693836,0.0,0.0
K[UNIMOD:1888],214.095357,214.2185,H(14)C(9)N(2)O(4),0.0,,Chemical derivative,1888,0.0,214.09535693836,0.0,0.0
[UNIMOD:1889]-,317.158686,317.3382,H(23)C(13)N(3)O(6),0.0,,Chemical derivative,1889,0.0,317.158685472,0.0,0.0
K[UNIMOD:1889],317.158686,317.3382,H(23)C(13)N(3)O(6),0.0,,Chemical derivative,1889,0.0,317.158685472,0.0,0.0
K[UNIMOD:1896],158.003765,158.175,H(6)C(6)O(3)S(1),0.0,,Chemical derivative,1896,0.0,158.00376522649,0.0,0.0
[UNIMOD:1896]-,158.003765,158.175,H(6)C(6)O(3)S(1),0.0,,Chemical derivative,1896,0.0,158.00376522649,0.0,0.0
K[UNIMOD:1898],138.06808,138.1638,H(10)C(8)O(2),0.0,,Chemical derivative,1898,0.0,138.06807956144,0.0,0.0
[UNIMOD:1898]-,138.06808,138.1638,H(10)C(8)O(2),0.0,,Chemical derivative,1898,0.0,138.06807956144,0.0,0.0
[UNIMOD:1899]-,196.084792,196.2032,H(12)C(9)N(2)O(3),0.0,,Chemical derivative,1899,0.0,196.08479225433,0.0,0.0
K[UNIMOD:1899],196.084792,196.2032,H(12)C(9)N(2)O(3),0.0,,Chemical derivative,1899,0.0,196.08479225433,0.0,0.0
K[UNIMOD:1900],172.01289,172.2711,H(8)C(6)N(2)S(2),0.0,,Chemical derivative,1900,0.0,172.0128906155,0.0,0.0
